Column1,Column2
P45984,Q9UPT6
P45984,O60239
P45984,P15336
P45984,Q9UQF2
P45984,Q9Y6W6
P45984,P00533
P84022,P17275
P84022,P12757
P84022,P17844
P84022,P17676
P84022,P19532
P84022,Q13485
P84022,O43524
P84022,Q13573
P84022,P18847
P84022,O75593
P84022,O95405
P84022,Q14511
P84022,P28482
P84022,Q9Y6X2
P84022,Q9UM13
P84022,Q13501
P84022,P28749
P84022,P01100
P84022,Q8N2W9
P84022,P31749
P84022,P04150
P84022,Q9UJU2
P84022,P61244
P84022,P12755
P84022,P49841
P84022,Q93009
P84022,O00308
P84022,Q9Y2U8
P84022,Q9UPN9
Q08211,P38398
Q08211,O95793
Q08211,Q9UBU9
Q08211,Q99873
Q08211,Q9ULX6
Q08211,Q12906
Q08211,Q04206
Q08211,P19525
Q08211,Q00839
P18847,P17535
P18847,P04637
P18847,P35638
P18847,Q9NR55
P18847,P18848
P18847,P17275
P18847,P15336
Q9NR30,P78362
P18848,P13984
P18848,Q16236
P18848,O75899
P18848,Q96RU7
P18848,P19387
P18848,P53567
P18848,P35638
P18848,Q9NS37
P18848,P01100
P18848,Q9Y297
Q92905,P04637
Q92905,P09936
Q92905,P20749
Q92905,P31151
Q92905,P55789
Q92905,Q13485
Q92905,P61201
Q92905,Q9UNS2
Q92905,Q9BT78
Q92905,Q13098
Q92905,Q7L5N1
Q92905,Q9UBW8
Q92905,Q99627
Q92905,P46527
Q92905,P10599
Q92905,P14174
Q92905,Q13216
Q92905,Q92466
Q92905,Q15843
Q92905,Q13309
Q92905,Q13620
Q92905,Q13619
Q92905,Q13618
Q92905,Q13617
Q92905,Q13616
Q92905,Q15048
Q92905,O94889
Q92905,Q8NEZ5
Q92905,Q6TFL4
Q92905,Q9BX70
Q92905,Q9P2J3
Q92905,Q9H9Q2
Q92905,Q86XK2
Q92905,Q96M94
Q92905,Q53GT1
Q92905,Q9P2N7
Q92905,Q96EF6
Q92905,Q96L50
Q92905,Q16531
Q92905,O14920
P63279,Q06609
P63279,P04637
P63279,P19438
P63279,Q06787
P63279,Q12772
P63279,Q13485
P63279,P49789
P63279,P49792
P63279,Q92754
P63279,Q9NSC2
P63279,P55854
P63279,P46060
P63279,Q13867
P63279,Q9Y6K1
P63279,Q9UBC3
P63279,P61956
P63279,Q9UER7
P63279,P19544
P63279,O94829
P63279,P41212
P63279,O75925
P63279,Q9UI36
P63279,O75928
P63279,P02545
P63279,Q9UBT2
P63279,P11387
P63279,P19419
P63279,P23497
P63279,P25445
P63279,O75030
P63279,P14921
P63279,Q9UBE0
P63279,Q13233
P63279,P56524
P63279,P29590
P63279,P09874
P63279,Q02880
Q14498,P03372
Q14498,O00422
Q14498,P78362
Q14498,P49760
Q16520,P17275
Q16520,P35638
Q8WX92,P38398
Q8WX92,P18615
Q8WX92,Q8IXH7
Q8WX92,Q9H3P2
Q8WYK2,P17535
Q8WYK2,P15336
Q8WYK2,P06401
Q13485,P17275
Q13485,Q99717
Q13485,P12757
Q13485,P17676
Q13485,P19532
Q13485,O43524
Q13485,Q9Y297
Q13485,Q9NPI6
Q13485,Q8N1F8
Q13485,Q8WUH2
Q13485,Q8TAD8
Q13485,Q9Y6X2
Q13485,P50616
Q13485,Q15797
Q13485,O15198
Q13485,Q8N2W9
Q13485,P31749
Q13485,P61244
Q13485,P12755
Q13485,Q9UPN9
Q13485,P23769
Q13485,Q9UBE8
P17275,P38398
P17275,P01100
P17275,P15407
P17275,P15336
P17275,Q8N1L9
P17275,Q9NR55
P17535,P38398
P17535,O00255
P17535,P01100
Q99717,Q9H0M0
Q99717,P50616
Q99717,Q9HCE7
Q15233,P23246
Q15233,Q8WXF1
Q15306,P41182
Q15306,P42226
O14745,P41145
O14745,P09619
O14745,P16234
O14745,P26038
O14745,P07550
O14745,Q92887
O14745,P13569
O14745,Q2Y0W8
O14745,Q9NQ66
O14745,P51790
O14745,P15311
O14745,P60484
O14745,Q6ZVD8
P41145,Q9H0R8
Q15915,P08151
Q15915,P10071
P08151,Q9UMX1
P08151,Q9NRP7
P08151,P11802
Q9UMX1,P10071
Q9UMX1,O00422
Q9NRP7,P10071
O60481,P10071
P10071,O95409
P20151,P01011
P20151,P35237
P20151,P08697
P12757,O75376
P12757,Q9Y618
P12757,P12755
P12757,Q6ZNA4
Q9H9Q4,P49917
Q9H9Q4,Q13426
P49917,Q13426
P49917,P78527
P49917,Q8IW19
P49917,Q96T60
P43403,P20963
P43403,Q9UJU6
P43403,P07766
P43403,P46108
P43403,P06239
P43403,P00533
P00519,Q06609
P00519,P62993
P00519,P12931
P00519,P04637
P00519,P04629
P00519,Q92918
P00519,O15350
P00519,Q99704
P00519,Q92558
P00519,Q9BX66
P00519,Q13671
P00519,O43586
P00519,Q13315
P00519,Q9NYB9
P00519,O94875
P00519,Q8IZP0
P00519,P38398
P00519,P63104
P00519,P08631
P00519,P23458
P00519,P11274
P00519,P42684
P00519,P46108
P00519,Q00987
P00519,Q13322
P00519,Q9Y3L3
P00519,Q13905
P00519,O43196
P00519,P00533
P00519,P35222
P12931,P16284
P12931,P18433
P12931,P18031
P12931,Q9Y6K9
P12931,P62993
P12931,Q16832
P12931,P98172
P12931,Q12929
P12931,P29323
P12931,Q03135
P12931,Q92845
P12931,Q9Y4K3
P12931,Q05193
P12931,P49023
P12931,Q07960
P12931,Q16825
P12931,O95297
P12931,Q13177
P12931,Q13444
P12931,Q9ULH1
P12931,Q9ULV8
P12931,Q9Y3L3
P12931,Q9UI08
P12931,P07550
P12931,P13945
P12931,P40763
P12931,P09619
P12931,Q92731
P12931,Q99704
P12931,O14920
P12931,P14921
P12931,Q8IZL8
P12931,P41240
P12931,Q14118
P12931,P19793
P12931,Q8WUM4
P12931,Q9H204
P12931,P00533
P12931,P03372
P12931,Q12879
P12931,P20936
P12931,P15941
P12931,P04049
P12931,P08581
P12931,P12830
P12931,Q14686
P12931,Q14185
P12931,P10276
P12931,P06241
P12931,O43150
P12931,P11473
Q96B97,P06729
Q96B97,O75340
Q96B97,Q99963
Q96B97,Q99962
Q96B97,Q8WV28
Q96B97,Q9NYB9
Q96B97,O43426
Q96B97,Q8TBC3
Q96B97,O43150
Q96B97,Q9ULH1
Q96B97,P62993
Q96B97,Q8WUM4
Q96B97,Q9NR46
Q96B97,P00533
Q96B97,O43597
Q96B97,Q9Y6R4
Q96B97,O15056
Q96B97,P50570
Q96B97,Q92835
Q96B97,Q96P48
Q96B97,Q9UHD8
O15357,P08581
O15357,P62993
O43597,P62993
P62837,P46934
P62837,O43164
P62837,Q8TDB6
P62837,O95628
P62837,Q9C035
P62837,Q05086
P62837,Q99496
P62837,Q13489
P62837,Q86Y13
P62837,A0AVT1
P62837,Q96FW1
P62837,Q6ZSG1
P62837,Q96BH1
P62837,Q8IUQ4
P62837,P98170
P62837,O15344
P62837,P78317
P62837,Q96PM5
P62837,Q96CA5
P62837,P38398
P62837,Q9NYG5
P62837,Q96PU5
P48509,P26006
P26006,Q14192
P26006,O00214
P26006,P05556
P26006,P21926
P68036,Q05086
P68036,P38398
P68036,P46934
P68036,Q9Y4X5
P68036,Q9NV58
P68036,O94941
P68036,O95376
P68036,Q7Z419
P68036,Q96J02
P68036,O00308
Q9Y5K6,P06729
Q9Y5K6,P62993
Q9Y5K6,P52907
Q9Y5K6,O60500
Q9Y5K6,Q9NP85
Q9BX66,P18206
Q9BX66,O75955
Q9BX66,P55196
Q9H6Q3,P00533
Q8WU20,Q07889
Q8WU20,P62993
Q8WU20,P41743
Q8WU20,P46108
Q8WU20,P11362
Q8WU20,P07949
Q8TF42,P00533
Q16512,P61586
Q16512,P08670
Q16512,P12814
Q16512,O15530
Q16512,Q15834
Q16512,P07196
P61586,Q13464
P61586,O75962
P61586,P52565
P61586,Q9BST9
P61586,P78357
P61586,Q13393
P61586,Q16513
P61586,Q07960
P61586,Q99819
P61586,Q9NZN5
P61586,O14578
P61586,O15085
P61586,Q9Y4D1
P61586,Q92974
P61586,Q9H4E7
P61586,P52306
P61586,Q969H4
P61586,Q9HCE7
P61586,O60610
P61586,Q6WCQ1
Q13464,P61587
O75962,P63000
P52565,P35241
P52565,P63000
P52565,P60953
P52565,P08134
P52565,Q01844
P52565,Q15669
Q13393,P11233
Q13393,Q15121
Q13393,P61764
Q16513,O43639
Q16513,O15530
Q16513,Q15118
Q07960,Q12982
Q07960,P60953
Q07960,P63000
Q99819,P60953
Q9NZN5,P08069
O15085,Q9ULL4
O15085,O43157
O15085,O15031
Q9Y4D1,O14640
Q92974,P63104
Q92974,P63000
Q92974,P61981
Q92974,P01106
Q92974,Q7KZI7
Q9H4E7,P63000
Q9H4E7,P15153
Q9H4E7,P60953
P52306,Q92845
Q969H4,Q9NS23
Q969H4,P04049
P54368,P11926
P54368,O14977
P11926,Q9UMX2
P28799,P03973
P28799,P52790
P28799,P98160
P28799,O60563
P03973,O15162
Q99689,Q14596
Q99689,P42858
Q14596,Q13501
Q14596,P49840
Q14596,P60520
Q14596,O95166
Q14596,Q9H492
Q9P0L0,P22059
Q9P0L0,P23763
Q9P0L0,P63027
Q9P0L0,O95292
Q9P0L0,Q9Y2K6
Q9P0L0,Q96SU4
Q9P0L0,Q5T4F4
Q9P0L0,P00533
Q9P0L0,Q96TC7
Q9P0L0,O95070
Q9P0L0,Q969R2
P50222,P15863
P50222,P23760
O60756,Q02548
P43699,Q06710
O15162,Q92734
O15162,Q16630
O15162,Q8WWR8
O15162,P00533
Q9H0M0,Q9Y5W3
Q9H0M0,Q96G27
Q9H0M0,Q16630
Q9H0M0,Q9Y3C5
P12004,P24385
P12004,P09874
P12004,P18887
P12004,P39748
P12004,P35250
P12004,P49918
P12004,P20585
P12004,Q13547
P12004,Q13111
P12004,Q9UK53
P12004,O60921
P12004,Q9Y253
P12004,Q14191
P12004,Q9UIF7
P12004,O95257
P12004,P22674
P12004,Q9UBZ4
P12004,Q07864
P12004,P52701
P12004,P06746
P12004,Q9UGP5
P12004,Q15054
P12004,Q8WVB6
P12004,P49005
P12004,Q9Y2S7
P12004,P27695
P12004,P35249
P12004,P35251
P12004,P38936
P12004,P40937
P12004,P24941
P12004,P40938
P12004,P43246
P12004,P28340
P12004,Q9HCU8
P12004,P30281
P12004,Q9H211
P12004,P24522
P12004,P26358
P12004,P18858
P12004,Q9UNA4
P12004,P28715
P12004,P30307
P12004,P20248
P12004,P11802
P12004,P07355
P12004,Q96FW1
P12004,Q14527
P12004,P54278
P12004,Q8IWY9
P12004,O15304
P12004,Q9NS91
P12004,Q5FWF4
P24385,P46527
P24385,Q00534
P24385,O15379
P24385,P38398
P24385,P40763
P24385,P38936
P24385,P11802
P24385,P03372
P24385,P49918
P24385,P24941
P24385,P11142
P46527,P62993
P46527,P09936
P46527,Q13309
P46527,O14980
P46527,O96020
P46527,P78396
P46527,P24941
P46527,P61024
P46527,P30279
P46527,Q00535
P46527,P11802
P46527,P30281
P46527,P20248
P46527,P14635
P46527,P27348
P46527,P31749
P46527,Q5MJ70
P46527,P24864
P46527,Q00534
P46527,P16949
P46527,P63208
Q00534,P55273
Q00534,P42773
Q00534,Q16543
Q00534,P38936
Q00534,P30279
Q00534,P30281
Q00534,P42772
O15379,O60907
O15379,O43463
O15379,P25490
O15379,Q03181
O15379,Q9Y618
O15379,O75376
O15379,P13056
O15379,P78347
O15379,O43593
O15379,P48552
O15379,Q15759
O15379,Q09028
O15379,P56524
O15379,Q9UKV0
O15379,Q8WUI4
O15379,Q9UQL6
O15379,Q9NWT6
O15379,Q13227
O15379,Q6UB99
O15379,Q9BZK7
O15379,P29590
O15379,P37231
O15379,P48643
O15379,P11142
O15379,P23769
O15379,Q04206
O15379,Q05516
O15379,P49116
O15379,P17987
O15379,Q16665
O15379,P12755
O15379,P01106
O15379,O60341
P12272,Q03431
P12272,Q14974
P12272,P49407
Q14974,P04637
Q14974,Q16637
Q14974,Q12772
Q14974,P54274
Q14974,P52948
Q14974,P62826
Q14974,P49792
Q14974,P49790
Q14974,Q9UKX7
Q14974,P37198
Q14974,O95149
Q14974,O95373
Q14974,O15397
Q14974,O60684
Q14974,Q06455
Q14974,P43487
Q14974,P18754
Q14974,P78406
Q14974,Q9UBU9
Q03519,Q03518
Q03519,O15533
Q03518,P30101
Q03518,O15533
Q03518,P61769
P30101,P27797
O15533,P01892
O60683,P28328
O60683,P50542
O60683,O00623
P00918,P19634
P00918,Q2Y0W8
P00918,P02730
P00918,P10809
P19634,P31946
P19634,Q99653
P19634,O43745
P40855,P28288
P40855,P33897
P40855,Q9UBJ2
P40855,O00623
P40855,Q92968
P40855,O75381
P40855,P56589
P40855,Q9Y5Y5
P40855,O96011
P40855,O43808
P40855,Q9NR77
P19793,Q07869
P19793,P55055
P19793,P37231
P19793,P11473
P19793,Q9Y6Q9
P19793,P48552
P19793,Q9H0E9
P19793,O15164
P19793,Q14994
P19793,Q15466
P19793,O95257
P19793,Q14686
P19793,O75448
P19793,P10827
P19793,Q15653
P19793,P10828
P19793,Q15596
P19793,O60869
P19793,Q13352
P19793,O76064
P19793,P20749
P19793,Q13133
P19793,P10276
P19793,Q96RI1
P19793,P24522
P19793,P10826
P19793,Q03181
P19793,P35637
P19793,P15172
P19793,Q04206
P19793,P14859
P19793,P22736
P19793,P29590
P19793,Q71SY5
Q07869,Q9Y618
Q07869,O75376
Q07869,P48552
Q07869,Q9UBK2
Q07869,O95257
Q07869,Q13133
Q07869,P07900
Q07869,Q04206
Q9Y618,O60907
Q9Y618,P41182
Q9Y618,P35869
Q9Y618,Q03181
Q9Y618,Q13573
Q9Y618,P10276
Q9Y618,P10827
Q9Y618,P10828
Q9Y618,Q8WUI4
Q9Y618,Q9UQL6
Q9Y618,Q96T58
Q9Y618,Q05516
Q9Y618,P29590
Q9Y618,P56524
Q9Y618,Q13547
Q9Y618,P37231
Q9Y618,Q01196
Q9Y618,P03372
Q9Y618,Q06455
Q9Y618,P22736
Q9Y618,Q04206
Q9Y618,P14859
Q9Y618,P01100
Q9Y618,Q96ST3
Q9Y618,P11473
Q9Y618,P06401
Q9Y618,Q13227
O75376,P06454
O75376,P51608
O75376,O60907
O75376,Q86T24
O75376,P41182
O75376,O14646
O75376,O75446
O75376,Q9UBP5
O75376,Q9UKV0
O75376,Q9UQL6
O75376,Q15326
O75376,Q05516
O75376,Q13227
O75376,Q9BZK7
O75376,Q9UI36
O75376,P29590
O75376,P37231
O75376,P10828
O75376,P10276
O75376,Q9NNW7
O75376,P55055
O75376,Q13133
O75376,P10827
O75376,P03372
O75376,Q06455
O75376,P04150
O75376,P12755
O75376,O75164
O75376,Q92828
O75376,Q9NYJ8
O75376,P56524
O75376,Q8WUI4
O75376,Q96ST3
O75376,P11473
P48552,Q13363
P48552,P56545
P48552,P10276
P48552,P28702
P48552,P37231
P48552,Q92731
P48552,P03372
P48552,P04150
P48552,P10827
Q9UBK2,Q16656
Q9UBK2,P37231
Q9UBK2,P62508
Q9UBK2,P41235
Q9UBK2,P11474
Q9UBK2,O75469
O95257,Q03181
O95257,P37231
O95257,Q9Y6R4
O95257,P38936
O95257,P03372
Q13133,Q15466
Q13133,O60869
P31946,Q05513
P31946,P26651
P31946,P49815
P31946,P21580
P31946,P30291
P31946,Q15418
P31946,Q15569
P31946,P49796
P31946,Q13164
P31946,Q92934
P31946,O14649
P31946,Q9Y2J2
P31946,Q13671
P31946,Q8TEW0
P31946,P26045
P31946,Q16890
P31946,Q9UQL6
P31946,Q9HAP2
P31946,Q9UBF8
P31946,P30305
P31946,Q12802
P31946,Q99759
P31946,P68400
P31946,P33176
P31946,Q07866
P31946,P55196
P31946,Q9Y4H2
P31946,Q9UDY2
P31946,Q02241
P31946,Q9Y6M7
P31946,Q6WCQ1
P31946,Q6PKG0
P31946,Q9UQ35
P31946,Q9H4L5
P31946,Q9P0K7
P31946,Q14C86
P31946,Q9UJ41
P31946,Q99570
P31946,Q86X27
P31946,Q96TC7
P31946,Q96Q42
P31946,Q96F86
P31946,Q8N3F8
P31946,Q96NE9
P31946,Q53ET0
P31946,P61981
P31946,Q7KZI7
P31946,P62258
P31946,P30304
P31946,Q13627
P31946,Q9P0K1
P31946,P05556
P31946,P08069
P31946,P10636
P31946,P30307
P31946,P04049
P31946,Q5PRF9
P31946,P40818
P31946,Q7Z401
P31946,O94915
P31946,P27448
P31946,Q9Y2A7
P31946,Q9P2M7
P31946,P56524
P31946,Q86W92
P31946,O96013
P31946,Q92538
P31946,Q9NSK0
P31946,O75592
P31946,Q86X29
P31946,Q9Y2U5
P31946,Q6R327
P31946,Q02750
P31946,Q04917
P31946,P63104
P31946,P46937
P31946,P78362
P31946,O00257
P31946,P27348
P31946,Q9UQ84
P31946,Q6ICG6
P31946,P15056
P31946,Q5S007
P31946,Q13049
P31946,P00533
Q92643,P05187
Q92643,O43292
Q92643,Q969N2
P09619,P16234
P09619,P18031
P09619,P01127
P09619,Q12913
P09619,Q13596
P09619,O43639
P09619,P62993
P09619,P20936
P09619,P04049
P09619,P46108
P09619,Q05209
P09619,P60484
Q99653,P48764
Q99653,Q9UBY0
P10747,Q53EV4
P10747,P62993
P10747,P33681
P01112,P42336
P01112,Q07889
P01112,Q12967
P01112,Q9UQ13
P01112,O00329
P01112,Q9NS23
P01112,Q13671
P01112,Q8IZJ4
P01112,Q9NZL6
P01112,P20936
P01112,P09382
P01112,P55196
P01112,P04049
P01112,O15211
P01112,Q9Y6X8
P01112,P15056
P21860,P62993
P21860,Q13882
P21860,Q9UQ80
P21860,P49798
P21860,O14511
P21860,Q9H4P4
P21860,P00533
P21860,Q02297
P21860,P42336
P21860,Q92569
P15509,O14920
P15509,P04141
P10398,Q02750
P10398,P36507
P10398,P61981
P10398,Q8IXH7
P10398,P31947
P10398,Q04917
P10398,Q3ZCQ8
P10398,P62258
P10398,P63104
P10398,Q16543
P10398,P01116
Q9Y4H2,P63104
Q9Y4H2,P61981
Q9Y4H2,P06213
Q9Y4H2,P27348
Q9Y4H2,Q04917
P10912,P62993
P10912,P51692
P10912,O14508
P10912,Q9NSE2
P10912,P01241
P10912,Q9Y297
P10912,P23467
P42338,Q92569
Q13480,P62993
Q13480,P00533
Q13480,P46108
Q13480,P08581
Q13480,P20936
Q9GZS1,O15446
Q9GZS1,P17480
Q9GZS1,Q9H9Y6
Q9GZS1,O15160
Q9GZS1,O95602
Q9GZS1,Q15653
Q9GZS1,P19388
O15446,O95602
P61981,P18583
P61981,P49815
P61981,P04637
P61981,Q14739
P61981,P55081
P61981,Q7Z401
P61981,Q13009
P61981,O75643
P61981,O00273
P61981,Q14978
P61981,Q8NEB9
P61981,P27448
P61981,Q13595
P61981,P62995
P61981,Q99459
P61981,P49760
P61981,P49761
P61981,O43896
P61981,Q86W92
P61981,P40818
P61981,Q15276
P61981,Q92538
P61981,P11940
P61981,Q12802
P61981,Q02241
P61981,Q92574
P61981,P56524
P61981,Q9Y2J2
P61981,O96013
P61981,O60333
P61981,Q9UJF2
P61981,P49840
P61981,Q8IUD2
P61981,Q9UDY2
P61981,Q9UQ35
P61981,Q8NHQ8
P61981,P33176
P61981,Q9Y2W1
P61981,Q5VTL8
P61981,Q96TC7
P61981,Q32P44
P61981,Q8N9M5
P61981,Q13627
P61981,Q13523
P61981,Q8WUI4
P61981,Q9P0V3
P61981,Q7Z460
P61981,Q9P0K7
P61981,P46937
P61981,Q9H4L5
P61981,Q9Y2U5
P61981,O75592
P61981,Q9UPU9
P61981,Q8IYB3
P61981,Q7L804
P61981,Q92625
P61981,Q9P2M7
P61981,Q5PRF9
P61981,Q6PKG0
P61981,Q8N3F8
P61981,Q9UBF8
P61981,Q15393
P61981,Q13427
P61981,Q53ET0
P61981,Q86X27
P61981,Q9NYF8
P61981,O95232
P61981,Q86X29
P61981,Q9Y383
P61981,Q6WCQ1
P61981,Q86TI0
P61981,Q15287
P61981,Q9UHX1
P61981,Q8TEW0
P61981,Q9H0B6
P61981,Q96F86
P61981,Q9UQB8
P61981,Q04917
P61981,P31947
P61981,O60282
P61981,Q9HC77
P61981,Q7L8J4
P61981,O15151
P61981,P08069
P61981,P55196
P61981,P04049
P61981,O94915
P61981,Q9UJ41
P61981,Q7KZI7
P61981,Q8NEM2
P61981,P26045
P61981,Q96NE9
P61981,O95544
P61981,Q9UMS4
P61981,O43491
P61981,P30305
P61981,P63104
P61981,Q00537
P61981,Q6ICG6
P61981,P15056
P61981,O75494
P61981,Q5S007
Q9UQC2,P62993
P07766,O43639
P07766,P09693
P07766,Q8TE68
P42336,Q92569
P42336,P06239
P42336,P35568
Q92569,P08069
Q92569,P35568
Q92569,P00533
Q92569,P46108
P23297,P36871
P23297,P04271
P23297,P26447
P23297,P16615
P23297,P08133
P23297,P25815
P23297,P17302
P36871,P04271
P04271,P04637
P04271,Q15109
P04271,P31949
P04271,P08133
P04271,P06703
P04271,P10636
P04271,P26447
P04271,P25815
P16234,P04085
P16234,P01127
P16234,Q03135
P16234,Q9NRA1
P16234,P46108
P16234,P00533
Q07889,Q15811
Q07889,Q8IZP0
Q07889,P62993
Q07889,Q12929
Q07889,P00533
Q07889,P06241
Q07889,P46108
P29597,P17181
P29597,P18031
P29597,O75886
P29597,Q03405
P29597,P06241
P17181,P52630
P17181,Q99873
P17181,P48551
P17181,Q9UKB1
Q08881,P62993
Q08881,P06241
Q08881,P00533
P04629,P62993
P04629,P01138
P04629,Q9NRF2
P04629,O14492
P04629,P08138
P04629,Q99523
Q16288,P20783
Q07890,P62993
Q07890,P00533
Q07890,P46108
O95817,Q9UJY1
O95817,P11142
O95817,Q4VCS5
O95817,Q00613
O95817,P04792
P52630,P48551
P52630,Q00978
P52630,P00533
Q9GZY6,P62993
P00747,P06733
P00747,P05121
P00747,P09486
P00747,P07996
P00747,P08697
P00747,P17936
P06733,P63104
P06733,P0DI81
Q99873,P04637
Q99873,P78543
Q99873,Q9Y6Q9
Q99873,O00267
Q99873,O43390
Q99873,Q14011
Q99873,Q15596
Q99873,O75525
Q99873,P62324
Q99873,Q12906
Q99873,Q9NR22
Q99873,P22087
Q99873,P35637
Q99873,P09651
Q99873,O60506
P07998,P13489
P13489,P03950
P00734,P35237
P00734,P05121
P00734,P07204
P00734,Q96IY4
P00734,P12259
P00734,P02671
P00734,P05546
P25054,P14923
P25054,P49674
P25054,Q92845
P25054,Q8IUQ4
P25054,O43683
P25054,Q15691
P25054,Q9NR80
P25054,P35222
P25054,Q12923
P25054,Q13363
P25054,P49841
P25054,P35221
P25054,Q15555
P25054,P68400
P25054,Q9Y297
P25054,Q9NSA3
P25054,O14641
P25054,O15169
P25054,Q96N96
P14923,P12830
P14923,P33151
P14923,Q9NQB0
P14923,Q9Y297
P14923,P19022
P14923,P35221
P14923,Q9NSA3
P14923,P15924
P14923,Q02413
P14923,Q14126
P14923,P49768
P14923,P15941
P14923,P35222
P14923,P00533
P12830,P55060
P12830,P46940
P12830,Q75N03
P12830,P35222
P12830,P49768
P12830,O60716
P12830,P35221
P12830,P62136
P12830,Q9UJX3
P12830,Q92769
P12830,P00533
P12830,P30260
P12830,Q13309
P33151,O60716
P33151,P35221
P33151,P35222
Q9NQB0,P35222
Q9NQB0,Q9UER7
Q9NQB0,P49768
Q9Y297,P63208
Q9Y297,Q13616
Q9Y297,Q9UKB1
Q9Y297,Q712K3
Q9Y297,P35222
Q9Y297,P30304
Q9Y297,P30291
Q9Y297,P25963
Q9Y297,Q00653
Q9Y297,Q15653
Q9Y297,P19838
Q9Y297,P49427
Q9Y297,Q04206
Q9Y297,Q6PGQ7
Q9Y297,Q53EL6
Q9Y297,P15822
Q9Y297,P31629
Q9Y297,O43847
Q9Y297,O15294
Q9Y297,Q14145
Q9Y297,Q9Y266
Q9Y297,O76031
Q9Y297,Q96K76
Q9Y297,O95863
Q9Y297,P46937
Q9Y297,Q8TB45
Q9Y297,O00418
Q9Y297,Q92519
P05121,P00750
P05121,P00749
P05121,P04004
P05121,P02763
P05121,P24593
P01579,P15260
P15260,P23458
P15260,O60674
P09486,P02452
P09486,P02461
P07996,P05106
P07996,Q07954
P07996,P20908
P07996,P14780
P23458,P62993
P23458,P38398
P23458,P40763
P23458,P14784
P23458,Q13651
P23458,P35568
P23458,P24394
P23458,Q03405
P23458,P19438
P23458,P42229
P23458,P48551
P23458,O75886
P35659,P05549
P05549,P67809
P05549,P04637
P05549,Q99967
P05549,P06748
P00750,P05452
P00750,P00749
P00750,P05154
P00750,Q99574
P00750,Q07954
P00750,P27797
P00750,P02671
P00750,P05787
P00750,P07355
P00749,P05120
P00749,Q03405
P00749,P98164
P00749,P05154
P00749,P07093
P04004,P15151
P04004,P01137
P04004,P49418
P04004,P01344
P67809,Q14103
P67809,P35637
P67809,P04637
P67809,P49711
P67809,P16403
P67809,P22626
P67809,Q07021
P67809,O60506
P67809,Q12905
P67809,Q96EY7
P67809,O43390
P67809,P38919
P67809,Q14694
P05154,P07288
P05154,P04070
P05154,P03952
P04637,P09874
P04637,P35232
P04637,P19525
P04637,P28482
P04637,Q06609
P04637,P27694
P04637,P31350
P04637,Q15843
P04637,Q14186
P04637,P32780
P04637,P49459
P04637,Q07817
P04637,P51587
P04637,P35354
P04637,P41235
P04637,P55199
P04637,Q16637
P04637,P38646
P04637,P48730
P04637,P78527
P04637,P63104
P04637,Q9UK53
P04637,P51959
P04637,Q12824
P04637,Q05086
P04637,Q99973
P04637,P60484
P04637,Q9UQR1
P04637,O15350
P04637,Q99608
P04637,Q99986
P04637,Q15831
P04637,Q93009
P04637,P51948
P04637,O15151
P04637,P61086
P04637,Q9H4B4
P04637,Q66K89
P04637,O14757
P04637,Q9UER7
P04637,P51532
P04637,Q9H3D4
P04637,Q16665
P04637,O75569
P04637,Q9UNH5
P04637,O60729
P04637,Q13330
P04637,Q9NVC6
P04637,O95997
P04637,Q15648
P04637,P54132
P04637,Q14191
P04637,O95967
P04637,Q7LG56
P04637,Q15573
P04637,Q53T94
P04637,Q15572
P04637,P49841
P04637,Q9NZC7
P04637,Q12888
P04637,Q9H2X6
P04637,P19544
P04637,Q8IWT3
P04637,Q13315
P04637,Q86Z02
P04637,Q9BVP2
P04637,Q92831
P04637,Q8N2W9
P04637,Q96PM5
P04637,Q13535
P04637,Q8WUF5
P04637,Q96A56
P04637,Q96ST3
P04637,Q9UNL4
P04637,Q03701
P04637,Q9NS56
P04637,Q13625
P04637,Q13227
P04637,Q96S44
P04637,O75925
P04637,Q8WTS6
P04637,Q8TDN4
P04637,Q8N9N5
P04637,P26447
P04637,P38398
P04637,P29590
P04637,P68400
P04637,Q99728
P04637,P17844
P04637,O94776
P04637,Q92754
P04637,Q9Y3D8
P04637,P48643
P04637,P04792
P04637,O95376
P04637,Q9BX70
P04637,Q00535
P04637,P20248
P04637,Q00987
P04637,Q9BWC9
P04637,P11387
P04637,P11388
P04637,Q02880
P04637,Q92993
P04637,P53350
P04637,Q86TM6
P04637,P06748
P04637,Q13547
P04637,P18146
P04637,O96017
P04637,P23511
P04637,Q9NRG4
P04637,Q7Z6Z7
P04637,Q96KB5
P04637,Q16611
P04637,P13639
P04637,P03372
P04637,P19447
P04637,Q03468
P04637,P04150
P04637,P07900
P04637,P42858
P04637,Q16666
P04637,P10415
P04637,P09429
P04637,P25963
P04637,P19338
P04637,P31947
P04637,P38936
P04637,Q9H422
P04637,P16220
P04637,P18074
P04637,P50613
P04637,P11142
P04637,P61289
P04637,Q96G74
P04637,P51784
P04637,Q9UM07
P04637,Q14999
P04637,O75928
P04637,P30153
P04637,P62258
P04637,O95863
P04637,P13693
P04637,Q15672
P04637,Q9Y3T9
P04637,Q96EB6
P04637,P43356
P04637,O60341
P04637,Q96FW1
P04637,O14965
P04637,Q15466
P04637,Q96PU4
P04637,O15169
P04637,Q05655
P04637,Q9H0W5
P04637,Q9UPR3
P04637,O95714
P04637,Q8N3Y1
