Key,Id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
P23470,1854,1,1560,0,0,3607,0,1215891,0,0,129,0,0,0,0,0,1053964,0,0,23989,4897339,0,0,631319160,0,5742,0,0,2186,0,0,0,200143,0,0,0,359836,0,0,0,412,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P23471,1855,6,1914,15,0,4227,8984,1248719,20,293,129,0,0,0,0,0,1541166,19035,189800,25260,4646000,5851828,17024,633709544,15,5718,0,0,2360,621,0,0,200143,0,0,9,367147,1029,364413,944,412,0,0,0,0,0,280,0,0,0,13677,76,24,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P23497,1856,7,175,15,6,2107,674,2806,12,21,139,250,17,42,5,1,91982,7447,7177,52348,65283,10056,673,31451,4,8514,1546,660,2231,507,3504,406,4254,3544,10,50,687,190,1004,54,436,1676,126,10,152,5,367,511,129,118,48,1,42,33,26,230,2,44,48,2,81,42,0,2,3,9,24,19,2,7,0,1,0,0
P23508,1857,3,42,3,0,589,84,242,1,0,40,0,0,0,0,0,26632,1174,577,20573,5179,484,42,920,0,1554,0,0,763,80,0,0,201,0,0,2,51,0,0,0,51,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P23510,1858,1,3,0,0,81,0,2,0,0,1,0,0,0,0,0,659,0,0,1746,102,0,0,0,0,10,0,0,84,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P23511,1859,5,220,8,2,3454,658,16215,4,2,348,196,6,11,0,0,119467,10040,840,68060,406248,48444,440,900176,0,20193,4084,584,3177,1032,2341,218,44684,14150,4,25,2862,130,201,2,2047,1989,0,0,179,1,955,371,33,0,0,0,13,118,4,38,0,162,0,0,134,0,0,0,0,0,17,0,0,0,0,0,0,0
P23526,1860,2,2014,1,0,3884,2014,2026911,0,0,180,0,0,0,0,0,683680,3884,0,24747,7087424,2026911,0,1359140866,0,7336,0,0,2314,180,0,0,360855,0,0,0,361408,0,0,0,624,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P23528,1861,8,151,25,3,12947,892,4158,39,14,210,119,16,9,1,0,97127,57276,5207,9784877,215496,24104,2012,99200,32,29008,322,602,3196,1192,10322,205,11538,3798,31,104,2411,11088,894,53,2339,226,2,5,197,2,265,271,51,89,8,2,65,16,19,34,0,148,0,0,8,0,0,2,3,0,2,0,0,0,0,0,0,0
P23560,1862,1,9,0,0,1897,0,30,0,0,6,0,0,0,0,0,11104,0,0,1232510,12392,0,0,53,0,2444,0,0,681,0,0,0,21,0,0,0,86,0,0,0,9,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P23582,1863,2,5,1,0,240,1,4,0,2,0,0,0,0,0,0,636,240,0,28680,480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P23588,1864,3,37,3,0,534,74,208,1,0,38,0,0,0,0,0,16206,1050,411,25866,5114,416,37,824,0,470,0,0,653,76,0,0,205,0,0,9,22,0,0,0,57,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P23634,1865,1,17,0,0,93,0,131,0,0,5,0,0,0,0,0,15209,0,0,530,1350,0,0,609,0,36,0,0,49,0,0,0,67,0,0,0,48,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P23743,1866,2,3574,1,0,5866,1950,3242802,0,812,309,0,0,0,0,0,152282,2620,899016,45798,10403200,1001106,0,1990460026,0,12930,0,0,4352,73,0,0,560998,0,0,80,61176,1469,1583252,0,1036,0,0,0,0,0,650,0,0,0,329222,0,148,0,0,0,0,24,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
P23760,1867,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P23763,1868,2,15,0,1,265,0,50,0,0,1,9,0,3,0,0,17653,0,0,16345,1888,0,0,100,0,19,17,0,558,0,230,0,4,18,0,0,8,0,0,0,0,26,0,0,0,0,4,16,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P23769,1869,6,118,12,3,4292,414,1414,10,7,164,134,9,14,0,1,66380,16323,2745,1290714,100590,4769,474,10980,3,11104,1338,390,3207,503,2820,98,3021,1493,9,147,1088,399,261,14,607,511,0,0,130,0,542,451,41,0,3,0,63,79,12,15,0,78,59,3,102,0,0,0,1,0,11,8,0,0,0,2,0,0
P23771,1870,2,12,0,1,249,0,58,0,0,8,12,0,0,0,0,4951,0,0,9520,2336,0,0,147,0,305,0,0,461,0,249,0,66,58,0,0,26,0,0,0,7,0,0,0,8,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P23786,1871,1,2014,0,0,3885,0,2026911,0,0,180,0,0,0,0,0,683680,0,0,24747,7089437,0,0,1359140866,0,7336,0,0,2314,0,0,0,360855,0,0,0,361408,0,0,0,624,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P23921,1872,5,3595,10,0,6838,12742,3242946,10,819,336,0,0,0,0,0,165302,22544,966664,103570,10394773,10722868,16665,1990460626,5,14291,0,0,5530,1080,0,0,561300,0,0,270,61305,2048,1590472,2448,1080,0,0,0,0,0,758,0,0,0,329222,3,172,0,0,0,0,47,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0
P23942,1873,1,2014,0,0,3885,0,2026911,0,0,180,0,0,0,0,0,683680,0,0,24747,7089437,0,0,1359140866,0,7336,0,0,2314,0,0,0,360855,0,0,0,361408,0,0,0,624,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P23945,1874,1,45,0,0,667,0,913,0,0,77,0,0,0,0,0,17918,0,0,21356,22866,0,0,11853,0,5082,0,0,771,0,0,0,1419,0,0,0,498,0,0,0,862,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P24001,1875,1,12,0,0,2391,0,62,0,0,4,0,0,0,0,0,14334,0,0,2042011,21918,0,0,182,0,4099,0,0,693,0,0,0,36,0,0,0,131,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P24043,1876,2,1567,1,0,3902,1567,1215910,0,0,131,0,0,0,0,0,1057091,3788,10863,35986,4897110,1215910,0,631319186,0,5976,0,0,2615,131,0,0,200151,0,0,57,359901,0,0,0,413,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P24046,1877,1,1560,0,0,3607,0,1215891,0,0,129,0,0,0,0,0,1053964,0,0,23989,4897339,0,0,631319160,0,5742,0,0,2186,0,0,0,200143,0,0,0,359836,0,0,0,412,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P24278,1878,1,6,0,0,27,0,15,0,0,0,0,0,0,0,0,344,0,0,92,133,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P24385,1879,16,622,89,31,15141,6178,16647,235,194,672,2490,227,137,87,11,299073,148677,89252,4749427,609850,154704,22006,340612,325,52219,52077,17056,10940,5932,48170,6823,33606,64768,622,1083,4462,8806,15904,1355,2481,12525,3469,455,1962,75,1799,3685,915,5976,556,61,1036,650,698,346,56,229,1483,52,784,564,140,91,95,204,92,127,61,86,20,15,13,1
P24386,1880,5,24,10,0,92,88,72,10,4,4,0,0,0,0,0,11515,331,146,243,508,245,123,137,5,30,0,0,21,15,0,0,22,0,0,6,12,12,43,9,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P24390,1881,3,18,2,1,95,19,55,0,0,9,17,1,0,0,0,19814,116,17,415,468,55,0,99,0,32,72,17,28,9,74,1,28,55,0,0,32,0,0,0,12,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P24394,1882,7,102,20,1,4182,584,1388,30,12,164,4,5,0,0,0,120706,23555,2736,2121529,52310,7757,1295,13833,25,15713,0,20,2298,819,7,98,3375,5,10,121,951,575,532,57,967,0,0,0,1,0,682,0,0,0,17,1,138,0,0,0,0,148,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
P24468,1883,2,1,1,0,5,1,0,0,0,0,0,0,0,0,0,131,5,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P24522,1884,5,136,8,2,3304,412,2354,5,7,145,98,4,10,1,0,69441,11298,4486,1255206,104777,7029,380,29749,1,7790,1066,194,2189,455,1261,84,4611,1450,2,66,871,50,383,7,377,512,17,2,54,0,273,143,18,54,1,2,21,38,2,20,0,31,0,0,42,8,0,0,2,1,4,0,0,1,0,0,0,0
P24534,1885,3,7,2,1,1774,8,9,0,1,0,4,1,0,0,0,9366,3328,5,1232022,3754,7,0,5,0,0,0,3,600,0,210,2,0,6,0,1,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P24539,1886,6,1,11,4,89,3,0,8,0,0,2,9,0,2,1,1169,267,0,3726,0,0,3,0,2,0,0,5,190,0,178,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P24588,1887,6,41,10,5,4702,136,142,6,2,5,57,10,4,2,2,19693,10837,439,4079562,26122,458,119,315,1,367,153,114,1503,19,8572,75,27,190,5,7,37,4,18,4,2,36,12,4,3,0,30,2035,8,17,1,0,0,3,0,3,0,0,25,4,3,1,0,0,0,4,0,7,0,0,0,0,1,0
P24592,1888,1,7,0,0,23,0,21,0,0,0,0,0,0,0,0,3692,0,0,38,134,0,0,35,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P24593,1889,5,31,10,0,426,120,152,10,2,4,0,0,0,0,0,24675,1684,287,10719,5402,591,174,570,5,319,0,0,424,16,0,0,44,0,0,3,26,7,17,6,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P24723,1890,2,2053,0,1,4368,0,2025614,0,0,244,2047,0,3,0,0,693103,0,0,34704,7028743,0,0,1357131636,0,9565,74324,0,2773,0,4228,0,354592,2019469,0,0,361517,0,0,0,886,6139,0,0,242,0,557,23,0,0,0,0,0,46,0,3,0,52,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
P24752,1891,2,3574,1,0,5866,1950,3242802,0,812,309,0,0,0,0,0,152282,2620,899016,45798,10403200,1001106,0,1990460026,0,12930,0,0,4352,73,0,0,560998,0,0,80,61176,1469,1583252,0,1036,0,0,0,0,0,650,0,0,0,329222,0,148,0,0,0,0,24,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
P24855,1892,1,12,0,0,3615,0,65,0,0,1,0,0,0,0,0,6905,0,0,3240948,36073,0,0,210,0,2024,0,0,339,0,0,0,10,0,0,0,831,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P24863,1893,6,146,1,14,6093,4,1450,0,24,477,186,0,246,4,16,46345,45,3,5257118,105436,2,0,9098,0,15710,169,0,956,1,24498,0,4628,1200,0,0,165,2057,83,0,2892,1947,13,0,224,0,234,650,0,8,200,0,13,8,0,1809,0,682,140,0,479,8,0,76,0,23,758,188,0,73,0,214,6,9
P24864,1894,10,226,38,7,6472,1626,4949,77,37,228,282,32,26,9,2,109094,39273,14248,2150631,229410,38295,4678,103991,94,21555,2191,1214,5092,1508,14859,770,10244,3199,60,299,2224,1173,1915,204,663,940,250,38,216,0,869,380,108,178,48,2,151,72,50,48,5,73,98,8,117,46,0,15,6,16,15,20,4,8,0,4,1,0
P24903,1895,1,2014,0,0,3885,0,2026911,0,0,180,0,0,0,0,0,683680,0,0,24747,7089437,0,0,1359140866,0,7336,0,0,2314,0,0,0,360855,0,0,0,361408,0,0,0,624,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P24928,1896,46,561,950,85,18871,22590,10551,11862,132,845,1813,3001,289,212,105,303265,765109,108679,10753819,412153,428185,410258,215153,101424,39404,16984,65751,8526,32258,35363,36749,22128,31614,48708,1232,3697,20558,7248,4726,3985,4876,2101,6803,2684,1679,1602,1418,10095,2704,41,77,969,289,562,1395,151,902,2198,3393,760,1287,339,29,105,25,648,410,448,54,0,237,143,97
P24941,1897,42,2530,789,72,13651,92665,2029426,8942,201,701,10461,2229,101,276,33,846555,481054,988880,1511972,7153766,74970283,1499491,1351264671,69244,34576,68047,366866,10853,24564,50852,153597,374294,8128820,32016,1706,362648,7721,101346,6028,2486,5477,16004,7364,2680,966,1890,2537,3134,13363,125,110,856,1263,1314,145,366,306,1869,882,475,557,686,33,89,151,50,146,289,39,65,12,46,6
P25024,1898,2,12,1,0,47,12,55,0,0,0,0,0,0,0,0,352,47,11,146,406,55,0,165,0,0,0,0,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P25025,1899,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P25054,1900,19,276,158,13,16065,4363,3479,773,24,151,499,175,29,17,4,169679,247402,27582,9973420,275961,51995,30808,37014,2509,18903,3611,6297,6288,2318,15374,2148,4027,8155,1058,373,3041,11684,1074,337,362,1306,542,208,226,26,641,1010,362,423,4,2,88,55,59,42,8,44,238,47,62,82,6,4,1,1,8,30,11,3,0,4,3,0
P25063,1901,1,25,0,0,492,0,278,0,0,22,0,0,0,0,0,30961,0,0,18345,9272,0,0,1849,0,1582,0,0,731,0,0,0,399,0,0,0,343,0,0,0,49,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P25067,1902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P25092,1903,2,3574,1,0,5866,1950,3242802,0,812,309,0,0,0,0,0,152282,2620,899016,45798,10403200,1001106,0,1990460026,0,12930,0,0,4352,73,0,0,560998,0,0,80,61176,1469,1583252,0,1036,0,0,0,0,0,650,0,0,0,329222,0,148,0,0,0,0,24,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
P25098,1904,6,45,14,1,1144,210,211,16,0,22,7,4,4,0,0,40309,5398,695,66849,10189,1004,360,697,9,2557,0,28,1294,100,189,30,161,18,6,18,115,0,0,0,43,25,0,0,3,0,95,47,16,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0
P25103,1905,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P25116,1906,2,10,1,0,224,10,22,0,0,2,0,0,0,0,0,9693,224,21,15921,1091,22,0,26,0,191,0,0,484,2,0,0,10,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P25189,1907,2,2014,1,0,3884,2014,2026911,0,0,180,0,0,0,0,0,683680,3884,0,24747,7087424,2026911,0,1359140866,0,7336,0,0,2314,180,0,0,360855,0,0,0,361408,0,0,0,624,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P25205,1908,14,92,60,31,11165,816,767,116,20,81,302,156,19,60,32,52233,80593,2021,9366759,114080,7763,2319,7092,115,10742,687,1502,1944,830,39844,1246,1900,1748,292,38,1241,10125,307,93,266,141,251,202,147,41,101,2143,108,606,3,4,38,17,95,3,30,31,388,120,24,57,53,0,10,14,7,29,98,6,0,4,33,17
P25208,1909,3,66,2,1,1170,123,1731,0,2,103,5,1,0,0,0,33910,1512,173,47852,46978,3346,0,30409,0,4482,5,3,1372,195,298,59,5206,3,0,7,442,252,113,0,315,0,0,0,1,0,186,0,0,0,0,0,10,1,2,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P25391,1910,5,3831,9,1,5893,13031,3271545,7,1138,310,13,3,2,0,0,142663,19378,1209036,46179,9929689,10232218,12683,1992735439,2,12905,42,36,4407,976,17,3811,561005,35,3,102,36410,1884,2143193,3027,1036,26,0,0,1,0,650,15,6,0,355353,128,175,0,3,1,0,24,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
P25440,1911,3,46,3,0,899,92,437,1,0,53,0,0,0,0,0,22126,1770,531,20743,14497,874,46,2974,0,2431,0,0,1247,106,0,0,812,0,0,14,105,0,0,0,145,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P25445,1912,13,268,64,14,8408,2660,4329,158,22,218,412,110,50,10,8,188097,86988,23779,3434738,158033,43612,9662,56143,217,14365,3298,3351,4584,2160,10079,2432,6649,4897,324,242,4077,449,1236,180,677,1669,99,61,177,33,744,995,451,395,74,0,58,122,52,193,3,73,207,60,155,12,6,4,5,0,29,55,6,0,0,9,3,2
P25490,1913,19,441,146,25,13455,6670,12401,613,85,789,856,308,121,27,21,197469,179312,55068,7413886,386722,188027,40231,324444,1601,39288,7829,11086,5199,11687,37742,7594,39389,16651,1540,624,3559,5097,8016,1018,3648,7182,346,318,1113,115,1222,6185,1654,962,226,26,605,161,221,1445,6,758,550,238,397,127,7,39,50,15,161,167,24,13,0,11,17,10
P25685,1914,6,80,12,3,5505,293,581,10,11,60,71,8,7,2,0,58658,18844,1577,3319994,79425,2025,348,2897,3,10638,392,178,3005,169,6804,89,721,502,7,42,301,719,220,18,133,130,23,4,26,0,215,127,16,36,10,2,72,7,10,4,0,26,0,0,15,6,1,7,2,4,2,0,0,2,0,0,0,0
P25705,1915,4,93,3,3,1169,271,3729,0,0,190,6,3,1,0,1,54613,3507,356,37649,90866,11181,0,99636,0,10786,0,6,1075,570,0,267,11476,4,0,0,428,0,0,0,2305,2,0,0,0,0,182,0,1,0,0,0,0,0,0,0,0,148,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P25774,1916,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1562,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P25786,1917,14,230,54,37,7766,2194,4953,86,28,399,524,148,108,94,36,139872,47921,15597,5290185,176865,58368,5765,110146,66,14322,2374,2192,2807,3252,47386,4757,7872,4299,196,122,1941,2119,619,113,1106,811,462,246,936,32,612,316,468,1422,10,2,170,33,113,136,44,606,432,92,301,395,108,14,15,29,250,160,124,45,17,56,62,14
P25787,1918,20,3636,125,65,6530,61478,3237438,385,843,490,5840,430,40,235,90,159811,105598,1105824,55248,10266481,53990310,316191,1985206027,695,14289,2203,46348,5308,7713,13164,174644,553642,5260472,1185,197,61211,1660,1603449,13247,1571,207,337,1152,765,114,878,479,338,50231,328414,9,446,23,984,28,243,489,2415,374,144,201,296,49,30,838,72,88,466,18,34,9,227,59
P25788,1919,13,152,54,24,7260,1302,881,108,32,301,288,115,85,40,23,72920,48598,7365,5319052,88485,8356,3910,4236,116,12009,752,1320,2412,2457,32078,1590,1588,975,224,67,1092,2650,473,163,840,528,125,157,431,6,341,268,419,600,13,2,202,28,73,107,11,556,228,88,216,165,26,18,22,31,135,121,48,35,1,46,29,9
P25789,1920,8,77,9,19,7880,177,365,3,9,69,212,12,66,21,20,34706,19850,807,6496330,74772,1091,71,1353,0,5047,557,131,2166,89,27357,173,316,732,2,9,1688,39,122,8,112,412,79,6,121,0,145,3820,30,250,2,0,32,39,14,97,5,24,190,5,107,103,5,2,4,8,65,110,19,16,0,39,18,10
P25791,1921,4,19,4,2,1841,29,56,1,0,7,28,2,0,1,0,7765,3441,42,1225802,3698,65,8,112,0,297,66,28,754,7,2082,4,51,103,0,0,26,0,0,0,6,0,11,1,14,0,23,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P25800,1922,2,12,0,1,249,0,58,0,0,8,12,0,0,0,0,4951,0,0,9520,2336,0,0,147,0,305,0,0,461,0,249,0,66,58,0,0,26,0,0,0,7,0,0,0,8,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P25815,1923,4,29,4,2,2646,65,118,1,0,7,16,2,3,1,0,33785,5340,212,2066949,8613,301,22,339,0,421,27,16,1276,19,2559,28,65,30,0,13,66,0,0,0,6,17,4,1,1,0,15,4,3,5,0,0,0,2,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
P25874,1924,1,2014,0,0,3885,0,2026911,0,0,180,0,0,0,0,0,683680,0,0,24747,7089437,0,0,1359140866,0,7336,0,0,2314,0,0,0,360855,0,0,0,361408,0,0,0,624,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P25929,1925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P25942,1926,4,134,4,2,1094,210,3082,0,29,121,96,4,19,0,0,56689,1823,724,23038,51766,4483,0,50119,0,2338,1843,170,1276,213,761,94,5408,1753,0,1,386,167,1473,0,495,1147,0,0,86,1,238,133,20,0,104,0,29,18,22,91,0,58,0,0,31,0,0,0,18,0,2,0,0,0,0,0,0,0
P25963,1927,25,592,255,45,17692,12039,21643,1477,96,514,1785,659,96,116,48,327482,360520,119307,7959994,650980,475090,103683,978751,5577,40215,14073,25321,9186,10255,37089,16730,51705,27355,4316,1086,6887,9971,12346,1526,2299,3769,2708,1457,1166,164,1405,1823,1512,3855,208,15,624,219,527,228,97,205,2506,612,177,292,145,27,31,33,30,283,170,15,2,20,83,27
P26006,1928,8,3851,23,5,6555,21000,3268157,32,1153,312,3643,18,4,6,0,149881,34343,1254536,81349,9886270,16759924,39592,1989504253,23,13275,7263,14175,5011,1594,6594,8021,553650,3236136,25,229,36160,1935,2168280,5317,1038,3609,53,16,320,0,659,7,14,5572,354575,139,180,212,361,0,2,24,0,0,2,4,4,44,0,820,0,0,0,3,0,0,0,0
P26010,1929,2,22,1,0,7549,16,125,0,3,10,0,0,0,0,0,17357,377,39,6481064,62681,81,0,502,0,10846,0,0,1198,0,0,0,66,0,0,0,1748,3581,38,0,12,0,0,0,0,0,11,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P26012,1930,3,3814,3,0,5855,5358,3271482,1,1135,309,0,0,0,0,0,142306,7591,1148053,46018,9940772,3692899,1928,1992735306,0,12903,0,0,4405,355,0,0,560998,0,0,84,36410,1888,2139359,751,1036,0,0,0,0,0,650,0,0,0,355353,128,175,0,0,0,0,24,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
P26022,1931,4,6,6,0,40,18,10,4,0,0,0,0,0,0,0,8011,120,5,137,112,30,18,10,1,0,0,0,19,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P26038,1932,7,39,18,3,607,180,163,23,1,7,48,9,2,3,0,31518,2561,339,21440,4379,716,323,428,16,398,158,144,842,35,999,27,45,208,9,5,62,8,17,4,3,37,30,9,7,0,42,16,6,34,0,0,0,12,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
P26045,1933,5,1838,7,3,6012,6728,1228425,3,35,366,316,6,119,0,1,1147407,17754,376340,94980,5045366,4831353,4890,631692473,0,15500,8222,592,4433,882,2587,4628,217276,8381,3,195,360769,458,56903,35,2123,12203,0,0,97,0,529,1004,223,0,188,0,106,50,40,2242,0,73,111,2,187,0,0,1,15,0,95,47,0,0,0,24,0,0
P26196,1934,4,2026,5,1,4242,6065,2026923,2,2,187,9,2,0,0,0,692344,12281,20120,37910,7079870,6076730,4039,1359140869,0,7691,18,16,2618,552,324,2015,360864,10,1,41,361408,17,4029,2,626,0,0,0,6,0,582,0,0,0,0,0,1,2,2,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P26358,1935,12,374,47,19,8156,2584,11495,88,40,472,1274,86,88,34,12,169039,51510,25509,2572051,268612,65133,6870,292088,87,25594,18354,4590,5144,2694,27029,2266,30665,48976,157,378,2058,3649,2934,193,1970,6928,1883,113,1655,11,868,1029,308,1460,19,7,275,236,138,1218,17,237,1055,36,318,378,21,14,11,16,111,133,40,10,0,10,10,3
